Des-I,Emp-I,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SBGL,GLO,I,1,noche,0
SBGL,GLO,I,1,noche,0
SBGL,GLO,I,1,noche,0
SBFL,GLO,I,1,noche,0
SBFL,GLO,I,1,noche,0
SBFL,GLO,I,1,noche,0
SBFL,GLO,I,1,noche,0
SBGL,GLO,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,1
LEMD,IBE,I,1,tarde,1
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,1
LEMD,IBE,I,1,tarde,1
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,1
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
LEMD,IBE,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,1
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,1
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,0
SAEZ,KLM,I,1,tarde,1
SAEZ,KLM,I,1,tarde,1
SAEZ,KLM,I,1,tarde,1
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,1
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,1
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,1
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,1
SPJC,AVA,I,1,mañana,0
SPJC,AVA,I,1,mañana,0
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,0
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
YSSY,QFU,I,1,tarde,1
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
KIAH,UAL,I,1,noche,0
SGAS,LAP,I,1,tarde,0
SGAS,LAP,I,1,tarde,0
SGAS,TAM,I,1,tarde,0
SGAS,TAM,I,1,tarde,0
SGAS,TAM,I,1,tarde,1
SGAS,LAP,I,1,tarde,1
SGAS,LAP,I,1,tarde,1
SGAS,LAP,I,1,tarde,0
SGAS,LAP,I,1,tarde,0
SGAS,LAP,I,1,tarde,0
SGAS,LAP,I,1,tarde,0
SGAS,LAP,I,1,mañana,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,1
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,1
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,1
SBGR,TAM,I,1,noche,1
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,noche,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGL,TAM,I,1,noche,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,0
SBGL,TAM,I,1,mañana,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,1
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SPJC,TAM,I,1,noche,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,mañana,0
SBGR,TAM,I,1,mañana,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,noche,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,1
SBGR,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,0
SBGL,TAM,I,1,tarde,1
SBGL,TAM,I,1,noche,1
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,1
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,1
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGL,TAM,I,1,noche,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,tarde,0
SBFL,TAM,I,1,mañana,0
SBGR,TAM,I,1,tarde,0
SBGR,TAM,I,1,noche,0
SBFI,TAM,I,1,mañana,0
SBGR,TAM,I,1,noche,1
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,1
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,1
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,1
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,tarde,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,1
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCCI,SKU,N,1,mañana,0
SCNT,SKU,N,1,tarde,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,tarde,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,mañana,1
SCNT,SKU,N,1,tarde,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,tarde,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,mañana,0
SCNT,SKU,N,1,tarde,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,1
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,mañana,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCBA,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,tarde,1
SCTE,SKU,N,1,tarde,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,1
SCTE,SKU,N,1,noche,1
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCTE,SKU,N,1,noche,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,mañana,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,1
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,1
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCVD,SKU,N,1,tarde,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,1
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,1
SCQP,SKU,N,1,mañana,1
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,1
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,mañana,0
SCQP,SKU,N,1,tarde,0
SCQP,SKU,N,1,tarde,0
SCQP,SKU,N,1,tarde,0
SCQP,SKU,N,1,tarde,0
