Des-I,Emp-I,DIA,MES,DIANOM,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
MPTO,CMP,29,1,Domingo,I,1,mañana,0
MPTO,CMP,30,1,Lunes,I,1,mañana,0
MPTO,CMP,31,1,Martes,I,1,mañana,0
MPTO,CMP,1,1,Domingo,I,1,tarde,0
MPTO,CMP,2,1,Lunes,I,1,tarde,0
MPTO,CMP,3,1,Martes,I,1,tarde,0
MPTO,CMP,4,1,Miercoles,I,1,tarde,0
MPTO,CMP,5,1,Jueves,I,1,tarde,0
MPTO,CMP,6,1,Viernes,I,1,tarde,0
MPTO,CMP,7,1,Sabado,I,1,tarde,0
MPTO,CMP,8,1,Domingo,I,1,tarde,1
MPTO,CMP,9,1,Lunes,I,1,tarde,0
MPTO,CMP,10,1,Martes,I,1,tarde,0
MPTO,CMP,11,1,Miercoles,I,1,tarde,0
MPTO,CMP,12,1,Jueves,I,1,tarde,0
MPTO,CMP,13,1,Viernes,I,1,tarde,0
MPTO,CMP,14,1,Sabado,I,1,tarde,0
MPTO,CMP,15,1,Domingo,I,1,tarde,0
MPTO,CMP,16,1,Lunes,I,1,tarde,0
MPTO,CMP,17,1,Martes,I,1,tarde,0
MPTO,CMP,18,1,Miercoles,I,1,tarde,0
MPTO,CMP,19,1,Jueves,I,1,tarde,0
MPTO,CMP,20,1,Viernes,I,1,tarde,0
MPTO,CMP,21,1,Sabado,I,1,tarde,1
MPTO,CMP,22,1,Domingo,I,1,tarde,0
MPTO,CMP,23,1,Lunes,I,1,tarde,0
MPTO,CMP,24,1,Martes,I,1,tarde,0
MPTO,CMP,25,1,Miercoles,I,1,tarde,0
MPTO,CMP,26,1,Jueves,I,1,tarde,0
MPTO,CMP,27,1,Viernes,I,1,tarde,0
MPTO,CMP,28,1,Sabado,I,1,tarde,0
MPTO,CMP,29,1,Domingo,I,1,tarde,0
MPTO,CMP,30,1,Lunes,I,1,tarde,0
MPTO,CMP,31,1,Martes,I,1,tarde,0
MPTO,CMP,1,1,Domingo,I,1,noche,0
MPTO,CMP,2,1,Lunes,I,1,noche,0
MPTO,CMP,4,1,Miercoles,I,1,noche,0
MPTO,CMP,5,1,Jueves,I,1,noche,0
MPTO,CMP,6,1,Viernes,I,1,noche,0
MPTO,CMP,7,1,Sabado,I,1,noche,0
MPTO,CMP,8,1,Domingo,I,1,noche,0
MPTO,CMP,9,1,Lunes,I,1,noche,1
MPTO,CMP,10,1,Martes,I,1,noche,0
MPTO,CMP,11,1,Miercoles,I,1,noche,0
MPTO,CMP,12,1,Jueves,I,1,noche,0
MPTO,CMP,13,1,Viernes,I,1,noche,0
MPTO,CMP,14,1,Sabado,I,1,noche,0
MPTO,CMP,15,1,Domingo,I,1,noche,0
MPTO,CMP,16,1,Lunes,I,1,noche,0
MPTO,CMP,17,1,Martes,I,1,noche,0
MPTO,CMP,20,1,Viernes,I,1,noche,0
MPTO,CMP,21,1,Sabado,I,1,noche,0
MPTO,CMP,22,1,Domingo,I,1,noche,0
MPTO,CMP,23,1,Lunes,I,1,noche,0
MPTO,CMP,24,1,Martes,I,1,noche,0
MPTO,CMP,25,1,Miercoles,I,1,noche,0
MPTO,CMP,26,1,Jueves,I,1,noche,0
MPTO,CMP,27,1,Viernes,I,1,noche,0
MPTO,CMP,28,1,Sabado,I,1,noche,0
MPTO,CMP,29,1,Domingo,I,1,noche,0
MPTO,CMP,30,1,Lunes,I,1,noche,0
MPTO,CMP,31,1,Martes,I,1,noche,0
MPTO,CMP,7,1,Sabado,I,1,mañana,0
MPTO,CMP,8,1,Domingo,I,1,mañana,0
MPTO,CMP,9,1,Lunes,I,1,mañana,0
MPTO,CMP,10,1,Martes,I,1,mañana,0
MPTO,CMP,11,1,Miercoles,I,1,mañana,0
MPTO,CMP,12,1,Jueves,I,1,mañana,0
MPTO,CMP,13,1,Viernes,I,1,mañana,1
MPTO,CMP,14,1,Sabado,I,1,mañana,0
MPTO,CMP,15,1,Domingo,I,1,mañana,1
MPTO,CMP,16,1,Lunes,I,1,mañana,0
MPTO,CMP,17,1,Martes,I,1,mañana,0
MPTO,CMP,18,1,Miercoles,I,1,mañana,0
MPTO,CMP,19,1,Jueves,I,1,mañana,0
MPTO,CMP,20,1,Viernes,I,1,mañana,0
MPTO,CMP,21,1,Sabado,I,1,mañana,0
MPTO,CMP,22,1,Domingo,I,1,mañana,0
MPTO,CMP,23,1,Lunes,I,1,mañana,0
MPTO,CMP,24,1,Martes,I,1,mañana,0
MPTO,CMP,25,1,Miercoles,I,1,mañana,0
MPTO,CMP,26,1,Jueves,I,1,mañana,0
MPTO,CMP,27,1,Viernes,I,1,mañana,0
MPTO,CMP,28,1,Sabado,I,1,mañana,0
MPTO,CMP,29,1,Domingo,I,1,mañana,0
MPTO,CMP,30,1,Lunes,I,1,mañana,0
MPTO,CMP,31,1,Martes,I,1,mañana,0
MPTO,CMP,1,1,Domingo,I,1,noche,0
MPTO,CMP,2,1,Lunes,I,1,noche,0
MPTO,CMP,3,1,Martes,I,1,noche,0
MPTO,CMP,4,1,Miercoles,I,1,noche,0
MPTO,CMP,5,1,Jueves,I,1,noche,0
MPTO,CMP,6,1,Viernes,I,1,noche,0
MPTO,CMP,7,1,Sabado,I,1,noche,0
MPTO,CMP,8,1,Domingo,I,1,noche,0
MPTO,CMP,9,1,Lunes,I,1,noche,1
MPTO,CMP,10,1,Martes,I,1,noche,0
MPTO,CMP,11,1,Miercoles,I,1,noche,0
MPTO,CMP,12,1,Jueves,I,1,noche,0
MPTO,CMP,13,1,Viernes,I,1,noche,1
MPTO,CMP,14,1,Sabado,I,1,noche,0
MPTO,CMP,15,1,Domingo,I,1,noche,0
MPTO,CMP,16,1,Lunes,I,1,noche,0
MPTO,CMP,17,1,Martes,I,1,noche,0
MPTO,CMP,18,1,Miercoles,I,1,noche,0
MPTO,CMP,19,1,Jueves,I,1,noche,0
MPTO,CMP,20,1,Viernes,I,1,noche,0
MPTO,CMP,21,1,Sabado,I,1,noche,0
MPTO,CMP,22,1,Domingo,I,1,noche,0
MPTO,CMP,23,1,Lunes,I,1,noche,0
MPTO,CMP,24,1,Martes,I,1,noche,0
MPTO,CMP,25,1,Miercoles,I,1,noche,0
MPTO,CMP,27,1,Viernes,I,1,noche,0
MPTO,CMP,28,1,Sabado,I,1,noche,0
MPTO,CMP,29,1,Domingo,I,1,noche,0
MPTO,CMP,30,1,Lunes,I,1,noche,0
MPTO,CMP,31,1,Martes,I,1,noche,0
MPTO,CMP,1,1,Domingo,I,1,noche,0
MPTO,CMP,2,1,Lunes,I,1,noche,0
MPTO,CMP,3,1,Martes,I,1,noche,0
MPTO,CMP,4,1,Miercoles,I,1,noche,0
MPTO,CMP,5,1,Jueves,I,1,noche,0
MPTO,CMP,6,1,Viernes,I,1,noche,0
MPTO,CMP,7,1,Sabado,I,1,noche,0
MPTO,CMP,8,1,Domingo,I,1,noche,1
MPTO,CMP,9,1,Lunes,I,1,noche,1
MPTO,CMP,10,1,Martes,I,1,noche,0
MPTO,CMP,11,1,Miercoles,I,1,noche,0
MPTO,CMP,12,1,Jueves,I,1,noche,0
MPTO,CMP,13,1,Viernes,I,1,noche,0
MPTO,CMP,14,1,Sabado,I,1,noche,0
MPTO,CMP,15,1,Domingo,I,1,noche,0
MPTO,CMP,16,1,Lunes,I,1,noche,0
MPTO,CMP,17,1,Martes,I,1,noche,0
MPTO,CMP,18,1,Miercoles,I,1,noche,0
MPTO,CMP,19,1,Jueves,I,1,noche,0
MPTO,CMP,20,1,Viernes,I,1,noche,0
MPTO,CMP,22,1,Domingo,I,1,noche,0
MPTO,CMP,23,1,Lunes,I,1,noche,0
MPTO,CMP,24,1,Martes,I,1,noche,0
MPTO,CMP,25,1,Miercoles,I,1,noche,0
MPTO,CMP,26,1,Jueves,I,1,noche,0
MPTO,CMP,27,1,Viernes,I,1,noche,0
MPTO,CMP,28,1,Sabado,I,1,noche,0
MPTO,CMP,29,1,Domingo,I,1,noche,0
MPTO,CMP,30,1,Lunes,I,1,noche,0
MPTO,CMP,31,1,Martes,I,1,noche,0
MPTO,CMP,9,1,Lunes,I,1,mañana,0
KATL,DAL,1,1,Domingo,I,1,noche,0
KATL,DAL,2,1,Lunes,I,1,noche,0
KATL,DAL,3,1,Martes,I,1,noche,0
KATL,DAL,4,1,Miercoles,I,1,noche,0
KATL,DAL,5,1,Jueves,I,1,noche,0
KATL,DAL,7,1,Sabado,I,1,mañana,1
KATL,DAL,7,1,Sabado,I,1,noche,0
KATL,DAL,8,1,Domingo,I,1,noche,0
KATL,DAL,9,1,Lunes,I,1,noche,0
KATL,DAL,10,1,Martes,I,1,noche,0
KATL,DAL,11,1,Miercoles,I,1,noche,1
KATL,DAL,12,1,Jueves,I,1,noche,0
KATL,DAL,13,1,Viernes,I,1,noche,0
KATL,DAL,14,1,Sabado,I,1,noche,0
KATL,DAL,15,1,Domingo,I,1,noche,0
KATL,DAL,16,1,Lunes,I,1,noche,0
KATL,DAL,17,1,Martes,I,1,noche,1
KATL,DAL,18,1,Miercoles,I,1,noche,0
KATL,DAL,19,1,Jueves,I,1,noche,0
KATL,DAL,20,1,Viernes,I,1,noche,0
KATL,DAL,21,1,Sabado,I,1,noche,0
KATL,DAL,22,1,Domingo,I,1,noche,0
KATL,DAL,23,1,Lunes,I,1,noche,1
KATL,DAL,24,1,Martes,I,1,noche,0
KATL,DAL,25,1,Miercoles,I,1,noche,0
KATL,DAL,26,1,Jueves,I,1,noche,0
KATL,DAL,27,1,Viernes,I,1,noche,0
KATL,DAL,28,1,Sabado,I,1,noche,0
KATL,DAL,29,1,Domingo,I,1,noche,1
KATL,DAL,30,1,Lunes,I,1,noche,1
KATL,DAL,31,1,Martes,I,1,noche,0
SBGR,GLO,1,1,Domingo,I,1,mañana,0
SBGR,GLO,2,1,Lunes,I,1,mañana,0
SBGR,GLO,3,1,Martes,I,1,mañana,0
SBGR,GLO,4,1,Miercoles,I,1,mañana,0
SBGR,GLO,5,1,Jueves,I,1,mañana,0
SBGR,GLO,7,1,Sabado,I,1,mañana,1
SBGR,GLO,9,1,Lunes,I,1,mañana,0
SBGR,GLO,10,1,Martes,I,1,mañana,0
SBGR,GLO,11,1,Miercoles,I,1,mañana,0
SBGR,GLO,12,1,Jueves,I,1,mañana,0
SBGR,GLO,14,1,Sabado,I,1,mañana,0
SBGR,GLO,15,1,Domingo,I,1,mañana,0
SBGR,GLO,17,1,Martes,I,1,mañana,0
SBGR,GLO,18,1,Miercoles,I,1,mañana,1
SBGR,GLO,19,1,Jueves,I,1,mañana,0
SBGR,GLO,20,1,Viernes,I,1,mañana,0
SBGR,GLO,21,1,Sabado,I,1,mañana,0
SBGR,GLO,22,1,Domingo,I,1,mañana,0
SBGR,GLO,23,1,Lunes,I,1,mañana,0
SBGR,GLO,24,1,Martes,I,1,mañana,0
SBGR,GLO,26,1,Jueves,I,1,mañana,0
SBGR,GLO,27,1,Viernes,I,1,mañana,0
SBGR,GLO,28,1,Sabado,I,1,mañana,0
SBGR,GLO,29,1,Domingo,I,1,mañana,0
SBGR,GLO,31,1,Martes,I,1,mañana,0
SBGR,GLO,1,1,Domingo,I,1,tarde,0
SBGR,GLO,2,1,Lunes,I,1,tarde,1
SBGR,GLO,3,1,Martes,I,1,tarde,1
SBGR,GLO,4,1,Miercoles,I,1,tarde,0
SBGR,GLO,5,1,Jueves,I,1,tarde,1
SBGR,GLO,6,1,Viernes,I,1,tarde,1
SBGR,GLO,7,1,Sabado,I,1,tarde,1
SBGR,GLO,8,1,Domingo,I,1,tarde,1
SBGR,GLO,9,1,Lunes,I,1,tarde,1
SBGR,GLO,10,1,Martes,I,1,tarde,1
SBGR,GLO,11,1,Miercoles,I,1,tarde,1
SBGR,GLO,12,1,Jueves,I,1,tarde,1
SBGR,GLO,13,1,Viernes,I,1,tarde,1
SBGR,GLO,14,1,Sabado,I,1,tarde,1
SBGR,GLO,15,1,Domingo,I,1,tarde,0
SBGR,GLO,16,1,Lunes,I,1,tarde,0
SBGR,GLO,17,1,Martes,I,1,tarde,1
SBGR,GLO,18,1,Miercoles,I,1,tarde,1
SBGR,GLO,19,1,Jueves,I,1,tarde,1
SBGR,GLO,20,1,Viernes,I,1,tarde,1
SBGR,GLO,21,1,Sabado,I,1,tarde,0
SBGR,GLO,22,1,Domingo,I,1,tarde,0
SBGR,GLO,23,1,Lunes,I,1,tarde,0
SBGR,GLO,24,1,Martes,I,1,tarde,0
SBGR,GLO,25,1,Miercoles,I,1,tarde,1
SBGR,GLO,26,1,Jueves,I,1,tarde,0
SBGR,GLO,27,1,Viernes,I,1,tarde,0
SBGR,GLO,28,1,Sabado,I,1,tarde,0
SBGR,GLO,29,1,Domingo,I,1,tarde,0
SBGR,GLO,30,1,Lunes,I,1,tarde,1
SBGR,GLO,31,1,Martes,I,1,tarde,1
SBGL,GLO,1,1,Domingo,I,1,noche,0
SBGL,GLO,2,1,Lunes,I,1,noche,0
SBGL,GLO,4,1,Miercoles,I,1,noche,1
SBGL,GLO,6,1,Viernes,I,1,noche,1
SBGL,GLO,8,1,Domingo,I,1,noche,0
SBGL,GLO,9,1,Lunes,I,1,noche,1
SBGL,GLO,11,1,Miercoles,I,1,noche,0
SBGL,GLO,13,1,Viernes,I,1,noche,0
SBGL,GLO,15,1,Domingo,I,1,noche,0
SBGL,GLO,16,1,Lunes,I,1,noche,0
SBGL,GLO,18,1,Miercoles,I,1,noche,0
SBGL,GLO,20,1,Viernes,I,1,noche,0
SBGL,GLO,22,1,Domingo,I,1,noche,0
SBGL,GLO,23,1,Lunes,I,1,noche,0
SBGL,GLO,25,1,Miercoles,I,1,noche,0
SBGL,GLO,27,1,Viernes,I,1,noche,0
SBGL,GLO,30,1,Lunes,I,1,noche,0
SBFL,GLO,14,1,Sabado,I,1,noche,0
SBFL,GLO,20,1,Viernes,I,1,noche,0
SBFL,GLO,21,1,Sabado,I,1,noche,0
SBFL,GLO,27,1,Viernes,I,1,noche,0
SBGL,GLO,31,1,Martes,I,1,tarde,0
LEMD,IBE,1,1,Domingo,I,1,tarde,0
LEMD,IBE,2,1,Lunes,I,1,tarde,0
LEMD,IBE,3,1,Martes,I,1,tarde,0
LEMD,IBE,4,1,Miercoles,I,1,tarde,0
LEMD,IBE,5,1,Jueves,I,1,tarde,0
LEMD,IBE,6,1,Viernes,I,1,tarde,0
LEMD,IBE,7,1,Sabado,I,1,tarde,0
LEMD,IBE,8,1,Domingo,I,1,tarde,0
LEMD,IBE,9,1,Lunes,I,1,tarde,0
LEMD,IBE,10,1,Martes,I,1,tarde,0
LEMD,IBE,11,1,Miercoles,I,1,tarde,0
LEMD,IBE,12,1,Jueves,I,1,tarde,0
LEMD,IBE,13,1,Viernes,I,1,tarde,0
LEMD,IBE,14,1,Sabado,I,1,tarde,1
LEMD,IBE,15,1,Domingo,I,1,tarde,1
LEMD,IBE,16,1,Lunes,I,1,tarde,0
LEMD,IBE,17,1,Martes,I,1,tarde,0
LEMD,IBE,18,1,Miercoles,I,1,tarde,1
LEMD,IBE,19,1,Jueves,I,1,tarde,1
LEMD,IBE,20,1,Viernes,I,1,tarde,0
LEMD,IBE,21,1,Sabado,I,1,tarde,0
LEMD,IBE,22,1,Domingo,I,1,tarde,0
LEMD,IBE,23,1,Lunes,I,1,tarde,0
LEMD,IBE,24,1,Martes,I,1,tarde,1
LEMD,IBE,25,1,Miercoles,I,1,tarde,0
LEMD,IBE,26,1,Jueves,I,1,tarde,0
LEMD,IBE,27,1,Viernes,I,1,tarde,0
LEMD,IBE,28,1,Sabado,I,1,tarde,0
LEMD,IBE,29,1,Domingo,I,1,tarde,0
LEMD,IBE,30,1,Lunes,I,1,tarde,0
LEMD,IBE,31,1,Martes,I,1,tarde,0
SAEZ,KLM,2,1,Lunes,I,1,tarde,0
SAEZ,KLM,3,1,Martes,I,1,tarde,0
SAEZ,KLM,4,1,Miercoles,I,1,tarde,0
SAEZ,KLM,5,1,Jueves,I,1,tarde,0
SAEZ,KLM,7,1,Sabado,I,1,tarde,0
SAEZ,KLM,9,1,Lunes,I,1,tarde,1
SAEZ,KLM,10,1,Martes,I,1,tarde,0
SAEZ,KLM,11,1,Miercoles,I,1,tarde,0
SAEZ,KLM,12,1,Jueves,I,1,tarde,0
SAEZ,KLM,14,1,Sabado,I,1,tarde,0
SAEZ,KLM,16,1,Lunes,I,1,tarde,1
SAEZ,KLM,17,1,Martes,I,1,tarde,0
SAEZ,KLM,19,1,Jueves,I,1,tarde,0
SAEZ,KLM,21,1,Sabado,I,1,tarde,0
SAEZ,KLM,23,1,Lunes,I,1,tarde,0
SAEZ,KLM,24,1,Martes,I,1,tarde,0
SAEZ,KLM,25,1,Miercoles,I,1,tarde,0
SAEZ,KLM,26,1,Jueves,I,1,tarde,0
SAEZ,KLM,28,1,Sabado,I,1,tarde,1
SAEZ,KLM,30,1,Lunes,I,1,tarde,1
SAEZ,KLM,31,1,Martes,I,1,tarde,1
SPJC,AVA,1,1,Domingo,I,1,mañana,0
SPJC,AVA,2,1,Lunes,I,1,mañana,0
SPJC,AVA,3,1,Martes,I,1,mañana,0
SPJC,AVA,4,1,Miercoles,I,1,mañana,1
SPJC,AVA,5,1,Jueves,I,1,mañana,0
SPJC,AVA,6,1,Viernes,I,1,mañana,0
SPJC,AVA,7,1,Sabado,I,1,mañana,0
SPJC,AVA,8,1,Domingo,I,1,mañana,0
SPJC,AVA,9,1,Lunes,I,1,mañana,0
SPJC,AVA,10,1,Martes,I,1,mañana,0
SPJC,AVA,11,1,Miercoles,I,1,mañana,0
SPJC,AVA,12,1,Jueves,I,1,mañana,0
SPJC,AVA,13,1,Viernes,I,1,mañana,0
SPJC,AVA,14,1,Sabado,I,1,mañana,0
SPJC,AVA,15,1,Domingo,I,1,mañana,1
SPJC,AVA,16,1,Lunes,I,1,mañana,0
SPJC,AVA,17,1,Martes,I,1,mañana,0
SPJC,AVA,18,1,Miercoles,I,1,mañana,0
SPJC,AVA,19,1,Jueves,I,1,mañana,0
SPJC,AVA,20,1,Viernes,I,1,mañana,0
SPJC,AVA,21,1,Sabado,I,1,mañana,0
SPJC,AVA,22,1,Domingo,I,1,mañana,0
SPJC,AVA,23,1,Lunes,I,1,mañana,0
SPJC,AVA,24,1,Martes,I,1,mañana,0
SPJC,AVA,25,1,Miercoles,I,1,mañana,1
SPJC,AVA,26,1,Jueves,I,1,mañana,0
SPJC,AVA,27,1,Viernes,I,1,mañana,0
SPJC,AVA,28,1,Sabado,I,1,mañana,0
SPJC,AVA,29,1,Domingo,I,1,mañana,1
SPJC,AVA,30,1,Lunes,I,1,mañana,0
SPJC,AVA,31,1,Martes,I,1,mañana,0
YSSY,QFU,1,1,Domingo,I,1,tarde,1
YSSY,QFU,3,1,Martes,I,1,tarde,1
YSSY,QFU,4,1,Miercoles,I,1,tarde,1
YSSY,QFU,6,1,Viernes,I,1,tarde,1
YSSY,QFU,7,1,Sabado,I,1,tarde,1
YSSY,QFU,8,1,Domingo,I,1,tarde,1
YSSY,QFU,10,1,Martes,I,1,tarde,1
YSSY,QFU,11,1,Miercoles,I,1,tarde,1
YSSY,QFU,13,1,Viernes,I,1,tarde,1
YSSY,QFU,14,1,Sabado,I,1,tarde,1
YSSY,QFU,15,1,Domingo,I,1,tarde,0
YSSY,QFU,17,1,Martes,I,1,tarde,1
YSSY,QFU,18,1,Miercoles,I,1,tarde,1
YSSY,QFU,20,1,Viernes,I,1,tarde,1
YSSY,QFU,21,1,Sabado,I,1,tarde,1
YSSY,QFU,22,1,Domingo,I,1,tarde,1
YSSY,QFU,24,1,Martes,I,1,tarde,1
YSSY,QFU,27,1,Viernes,I,1,tarde,1
YSSY,QFU,29,1,Domingo,I,1,tarde,1
YSSY,QFU,31,1,Martes,I,1,tarde,1
KIAH,UAL,1,1,Domingo,I,1,noche,0
KIAH,UAL,2,1,Lunes,I,1,noche,0
KIAH,UAL,3,1,Martes,I,1,noche,0
KIAH,UAL,4,1,Miercoles,I,1,noche,0
KIAH,UAL,5,1,Jueves,I,1,noche,0
KIAH,UAL,6,1,Viernes,I,1,noche,0
KIAH,UAL,7,1,Sabado,I,1,noche,0
KIAH,UAL,8,1,Domingo,I,1,noche,0
KIAH,UAL,9,1,Lunes,I,1,noche,0
KIAH,UAL,10,1,Martes,I,1,noche,0
KIAH,UAL,11,1,Miercoles,I,1,noche,0
KIAH,UAL,12,1,Jueves,I,1,noche,0
KIAH,UAL,13,1,Viernes,I,1,noche,0
KIAH,UAL,14,1,Sabado,I,1,noche,0
KIAH,UAL,15,1,Domingo,I,1,noche,0
KIAH,UAL,16,1,Lunes,I,1,noche,0
KIAH,UAL,17,1,Martes,I,1,noche,0
KIAH,UAL,18,1,Miercoles,I,1,noche,0
KIAH,UAL,19,1,Jueves,I,1,noche,0
KIAH,UAL,20,1,Viernes,I,1,noche,0
KIAH,UAL,21,1,Sabado,I,1,noche,0
KIAH,UAL,22,1,Domingo,I,1,noche,0
KIAH,UAL,23,1,Lunes,I,1,noche,0
KIAH,UAL,25,1,Miercoles,I,1,noche,0
KIAH,UAL,26,1,Jueves,I,1,noche,0
KIAH,UAL,27,1,Viernes,I,1,noche,0
KIAH,UAL,28,1,Sabado,I,1,noche,0
KIAH,UAL,29,1,Domingo,I,1,noche,0
KIAH,UAL,30,1,Lunes,I,1,noche,0
KIAH,UAL,31,1,Martes,I,1,noche,0
SGAS,LAP,3,1,Martes,I,1,tarde,0
SGAS,LAP,4,1,Miercoles,I,1,tarde,0
SGAS,TAM,10,1,Martes,I,1,tarde,0
SGAS,TAM,11,1,Miercoles,I,1,tarde,0
SGAS,TAM,12,1,Jueves,I,1,tarde,1
SGAS,LAP,17,1,Martes,I,1,tarde,1
SGAS,LAP,18,1,Miercoles,I,1,tarde,1
SGAS,LAP,24,1,Martes,I,1,tarde,0
SGAS,LAP,25,1,Miercoles,I,1,tarde,0
SGAS,LAP,26,1,Jueves,I,1,tarde,0
SGAS,LAP,31,1,Martes,I,1,tarde,0
SGAS,LAP,20,1,Viernes,I,1,mañana,1
SBGL,TAM,1,1,Domingo,I,1,tarde,0
SBGL,TAM,2,1,Lunes,I,1,tarde,0
SBGL,TAM,3,1,Martes,I,1,tarde,0
SBGL,TAM,4,1,Miercoles,I,1,tarde,0
SBGL,TAM,6,1,Viernes,I,1,tarde,0
SBGL,TAM,7,1,Sabado,I,1,tarde,0
SBGL,TAM,9,1,Lunes,I,1,tarde,0
SBGL,TAM,10,1,Martes,I,1,tarde,0
SBGL,TAM,11,1,Miercoles,I,1,tarde,1
SBGL,TAM,12,1,Jueves,I,1,tarde,0
SBGL,TAM,13,1,Viernes,I,1,tarde,0
SBGL,TAM,14,1,Sabado,I,1,tarde,0
SBGL,TAM,15,1,Domingo,I,1,tarde,0
SBGL,TAM,16,1,Lunes,I,1,tarde,0
SBGL,TAM,17,1,Martes,I,1,tarde,0
SBGL,TAM,18,1,Miercoles,I,1,tarde,0
SBGL,TAM,19,1,Jueves,I,1,tarde,0
SBGL,TAM,20,1,Viernes,I,1,tarde,0
SBGL,TAM,21,1,Sabado,I,1,tarde,1
SBGL,TAM,22,1,Domingo,I,1,tarde,0
SBGL,TAM,23,1,Lunes,I,1,tarde,0
SBGL,TAM,24,1,Martes,I,1,tarde,0
SBGL,TAM,25,1,Miercoles,I,1,tarde,0
SBGL,TAM,26,1,Jueves,I,1,tarde,0
SBGL,TAM,27,1,Viernes,I,1,tarde,0
SBGL,TAM,28,1,Sabado,I,1,tarde,0
SBGL,TAM,29,1,Domingo,I,1,tarde,0
SBGL,TAM,30,1,Lunes,I,1,tarde,0
SBGL,TAM,31,1,Martes,I,1,tarde,0
SBGR,TAM,3,1,Martes,I,1,noche,0
SBGR,TAM,6,1,Viernes,I,1,noche,0
SBGR,TAM,8,1,Domingo,I,1,noche,0
SBGR,TAM,10,1,Martes,I,1,noche,0
SBGR,TAM,13,1,Viernes,I,1,noche,0
SBGR,TAM,14,1,Sabado,I,1,noche,0
SBGR,TAM,15,1,Domingo,I,1,noche,0
SBGR,TAM,17,1,Martes,I,1,noche,0
SBGR,TAM,20,1,Viernes,I,1,noche,0
SBGR,TAM,21,1,Sabado,I,1,noche,0
SBGR,TAM,22,1,Domingo,I,1,noche,0
SBGR,TAM,24,1,Martes,I,1,noche,0
SBGR,TAM,27,1,Viernes,I,1,noche,0
SBGR,TAM,28,1,Sabado,I,1,noche,0
SBGR,TAM,29,1,Domingo,I,1,noche,0
SBGR,TAM,31,1,Martes,I,1,noche,0
SBGR,TAM,1,1,Domingo,I,1,tarde,0
SBGR,TAM,2,1,Lunes,I,1,tarde,0
SBGR,TAM,3,1,Martes,I,1,tarde,0
SBGR,TAM,4,1,Miercoles,I,1,tarde,0
SBGR,TAM,5,1,Jueves,I,1,tarde,1
SBGR,TAM,6,1,Viernes,I,1,tarde,0
SBGR,TAM,7,1,Sabado,I,1,tarde,0
SBGR,TAM,8,1,Domingo,I,1,tarde,0
SBGR,TAM,9,1,Lunes,I,1,tarde,0
SBGR,TAM,10,1,Martes,I,1,tarde,0
SBGR,TAM,11,1,Miercoles,I,1,tarde,0
SBGR,TAM,12,1,Jueves,I,1,tarde,0
SBGR,TAM,13,1,Viernes,I,1,tarde,0
SBGR,TAM,14,1,Sabado,I,1,tarde,0
SBGR,TAM,15,1,Domingo,I,1,tarde,0
SBGR,TAM,16,1,Lunes,I,1,tarde,1
SBGR,TAM,17,1,Martes,I,1,tarde,1
SBGR,TAM,18,1,Miercoles,I,1,tarde,1
SBGR,TAM,19,1,Jueves,I,1,tarde,0
SBGR,TAM,20,1,Viernes,I,1,tarde,0
SBGR,TAM,21,1,Sabado,I,1,tarde,0
SBGR,TAM,22,1,Domingo,I,1,tarde,0
SBGR,TAM,23,1,Lunes,I,1,tarde,0
SBGR,TAM,24,1,Martes,I,1,tarde,0
SBGR,TAM,25,1,Miercoles,I,1,tarde,1
SBGR,TAM,26,1,Jueves,I,1,tarde,0
SBGR,TAM,27,1,Viernes,I,1,tarde,0
SBGR,TAM,28,1,Sabado,I,1,tarde,0
SBGR,TAM,29,1,Domingo,I,1,tarde,0
SBGR,TAM,30,1,Lunes,I,1,tarde,0
SBGR,TAM,31,1,Martes,I,1,tarde,0
SBGR,TAM,2,1,Lunes,I,1,noche,0
SBGR,TAM,4,1,Miercoles,I,1,noche,0
SBGR,TAM,5,1,Jueves,I,1,noche,0
SBGR,TAM,9,1,Lunes,I,1,noche,0
SBGR,TAM,11,1,Miercoles,I,1,noche,1
SBGR,TAM,12,1,Jueves,I,1,noche,0
SBGR,TAM,16,1,Lunes,I,1,noche,0
SBGR,TAM,18,1,Miercoles,I,1,noche,0
SBGR,TAM,19,1,Jueves,I,1,noche,0
SBGR,TAM,23,1,Lunes,I,1,noche,0
SBGR,TAM,25,1,Miercoles,I,1,noche,0
SBGR,TAM,26,1,Jueves,I,1,noche,0
SBGR,TAM,30,1,Lunes,I,1,noche,0
SBGR,TAM,1,1,Domingo,I,1,noche,0
SBGR,TAM,2,1,Lunes,I,1,noche,0
SBGR,TAM,3,1,Martes,I,1,noche,0
SBGR,TAM,4,1,Miercoles,I,1,noche,0
SBGR,TAM,5,1,Jueves,I,1,noche,0
SBGR,TAM,6,1,Viernes,I,1,noche,0
SBGR,TAM,7,1,Sabado,I,1,noche,0
SBGR,TAM,9,1,Lunes,I,1,noche,0
SBGR,TAM,10,1,Martes,I,1,noche,1
SBGR,TAM,11,1,Miercoles,I,1,noche,0
SBGR,TAM,12,1,Jueves,I,1,noche,0
SBGR,TAM,13,1,Viernes,I,1,noche,0
SBGR,TAM,14,1,Sabado,I,1,noche,0
SBGR,TAM,15,1,Domingo,I,1,noche,0
SBGR,TAM,16,1,Lunes,I,1,noche,0
